rid,text,food,price,service,ambience,trainer
1800,"Bad service. Minuman ga datang pas buka puasa padahal sudah bilang untuk buka puasa. Pesan wills steak, marble sirloin steak, mushroom soup, caesar salad, lemon tea, passionfruit mint tea. Ditanya minuman kenapa belum datang saat berbuka, waiter (yang sekaligus kasir) malah alasan minumannya harus ditabur daun mint dulu. No excuse kalo untuk berbuka krn sudah pesan 20 menit sebelumnya masa minuman aja ga bisa disiapkan sebelum berbuka. Ga ada info dapat compliment ta'jil tapi liat meja lain dikasih semua kecuali meja saya. Saya memilih berbuka di kaki lima daripada di resto yg servisnya buruk seperti ini. Harga ga sebanding dengan servisnya. Saat berbuka, ga ada satupun yang datang baik minuman, ta'jil, mushroom soup, caesar salad. Lucu kalo @mushroom soup ga bisa keluar dalam waktu 30 menit. Ga bakal balik lagi, ga rekomen ya ni resto. Mendingan cari resto lain yg lebih cepat dan tanggap. Highly not reccomended. Harga bintang lima kualitas servis dibawah kaki lima.",-,NEGATIVE,NEGATIVE,-,agung
3414,"First experience ke Tom Tom! Sendiri pula hahaha. Dari lama temen2 gue udah recommend gue ke tom2. Katanya makanannya enak2. Tadinya mau pesen nasi goreng tom yum atau green curry, tapi berhubung gue lg sendiri jd takut gaabis. Akhirnya gue pesen kwetiauw nam ped. Rasanya enak, gurih, asem, sm agak pedes2 gimana gitu, terus dalemnya ada daging bebek yang enak juga, ga keras jd ga ribet makannya. Pelayanannya cepet padahal cukup rame. Harganya juga ga terlalu mahal. Makan sendiri pake minum cuma 100 ribu. Worth it.",POSITIVE,POSITIVE,POSITIVE,-,agung
758,"Short version: the best padang food, period.  Long version:  I knew this resto when i worked in Palembang a few years ago, but I didn't know they're open in Jakarta.  This is the best padang food. My favorite menu is ayam pop, dendeng lambok, ayam gulai and fried chicken. But the best is the mashed casava leaf in coconut milk. It's very smooth and creamy and tasty. Eating only this with rice is good enough for me 😀  The ayam pop is also very good. Dipped in the special sauce, the taste is simple but very creamy and tasty.  Portion, the warm soft steam rice is all you can eat for all of us big eater 🙌🙌🙌 Yes, you can get seconds, thirds, until you can't take it anymore 😁😁",POSITIVE,-,-,-,agung
373,"Tempat es krim yang lumayan enak. Sayangnya ada beberapa hal yang mungkin saya ga suka, terutama pas saya pesen parfait dan yang dikasih hanya es krim dengan taburan topping, just it. Ga disusun bertumpuk kayak parfait. Kalo gitu apa bedanya saya makan ini sama menu es krim yang cuma pake topping dan harganya lebih murah dibanding yang parfait ini?. Dan es krim disini just ice cream bukan gelato macem North Pole.  Es krim paling enaknya itu yang rasa oreonya, enak parah!",POSITIVE,-,-,-,agung
2242,"I think Ottoman's is the nicest place around Pluit. Love the interior, super love the logo that's why i ordered my latte in the papercup. It also tasted good. They also serve food, mostly breakfast food and dough darlings doughnut which i wished i bought.,a good coffeeshop around jakarta utara, muara karang area .. it is good.. excellent espresso house blend bone breaker! loving it like never before. well done mate, well done!",POSITIVE,-,-,POSITIVE,agung
3849,"Nasi kuning nya enak, lauknya juga enak, ayam goreng nya empuk, porsi cukup mengenyangkan, harga sangat bersahabat, tempat bersih. Recommended. Wajib coba",POSITIVE,POSITIVE,-,POSITIVE,agung
859,"Setiap ke pasar pagi buat beli barang2, pasti ga lupa kesini , ini soto legendaris banget, dari jaman kecil, sampe skg, sate sm kuahnya mak, ga tahan di lidah , ini sambil nulis ulasan sambil ileran, hahahasatenya mantap ! juicy2 gitu .  bisa nambah 2x kalo kesini , rekomen bgt.",POSITIVE,-,-,-,agung
3374,"Talaga Sampireun tempatnya bagus, nyaman. makanannya oke banget.  Dilayani oleh mas Fadli yg ramah dan banyak kasih info-info promo yg sedang berjalan di restoran ini.",POSITIVE,-,POSITIVE,POSITIVE,agung
1226,"Tempatnya lebih luas dari tempat lamanya yang di Panglima Polim. Kebetulan lagi ngopi di But First jadi kangen makanan Mexico ini, langsung deh pesen my all time fave Polo Quesadillas - chicken quesadillas ini tekstur tortillanya soft, cheesenya melted......enaaak banget. Recommended. Enaknya kalau di Pelaspas Dharmawangsa ini kalo kepanasan di ruangan tengah, bisa pesan makan di Taco Local sambil ngadem di But First :))",POSITIVE,-,-,POSITIVE,agung
1611,"I'm starving at the moment and it just give me the foulest mood. And speaking of foul mood, I then remember this place I visited early this week. So here goes the review:    This restaurant has a really bad service, the waitress are practically untrained and clueless as they simply did not listen to the customers's order. You ordered medium-rare on your sirloin steak? Here comes a well-done steak and it isn't even tasty. By 'isn't even tasty', I mean not at all.     I also had to wait an hour for my raw uncooked salmon dish to come to my table (the only thing that is cooked on that dish is the rice). I must admit the dish was okay but the rest isn't up to par nor do they have decent price in the first place.    They served sashimi and sushi but I'd recommend for you not to order any as the quality and the freshness of the fish is at minimum. Heck, even the wasabi is tasteless, it's disgusting.    Score: 1/10 - would not recommend this restaurant even to my enemy.",NEGATIVE,-,NEGATIVE,-,agung
3590,"Just got the chance to dine here with friends.so here we go.     Fukuro takoyaki, it's a Japanese dumpling with octopus. Tasted just ok. I think it's a bit under seasoned.     Salmon sashimi, this one is the champ. The fish is very fresh, you can tell by the way it melts inside your mouth...     Strawberry smoothies. Tasted good, very refreshing, creamy at the same time, I love it doesn't taste too sweet for a drink.",POSITIVE,-,-,-,agung
2481,"Kesini buat ngerjain tgs, tempatnya pw harganya jg murah yg di menu include tax. Minusnya disini di area dlm yg ada acnya boleh ngerokok jadinya bau asep dan nempel di rambut :(( huhuhu",-,POSITIVE,-,NEGATIVE,agung
486,Nasi ulamnya enak! Biasa jadi makanan nasi kotak kantor kalau lg ada acara di kantor ???    Menunya memang dikit tp bukan berarti kualitasnya cupu haha enak loh! Dan murah bgt!,POSITIVE,POSITIVE,-,-,agung
2559,"Just got here this evening... Me and my bf ordered nachos and legendary burger.. the size are definitely super but for me it's quite tasteless... when the waiter asked bout the nachos topping (beef/chicken/prawn), my bf asked the mixed one.. turned out (after we got the bill) that we should pay additional price for the other two topping... well it's quite tricky we thought... other than that i ordered strawberry mocktail but it came out to be strawberry tea... i didn't complain about it coz the waiter was really nice... the ambience was cool,,, looking at the food portion and the atmosphere, i guess this is not the one you go for """"pretty seat"""",,,,tempat nongkrong kalangan atas lah bisa di sebut nya ..baru masuk aja dah pemeriksaan oleh petugas .padahal cm mw minum aja heheh gpp asal demi ke aman ..top deh apalgi di mlm minggu pasti rame bgt,impressions about this HRC are it's a really nice place for having a chi chat, laughing, listening to a really nice live music  They have a fun decoration, you will never get bored here",NEGATIVE,-,POSITIVE,POSITIVE,agung
2098,"Dateng ke sini buat lunch, satu-satunya pelanggan. Tempatnya gampang dicari, di pinggir jalan raya. Pesen gulai kambing campur. Rasanya lumayan lah. Kuahnya cukup kental dan berasa. Kambingnya nga bau. Sayang ya restonya panas banget..",POSITIVE,-,-,NEGATIVE,agung
1443,"Not trying to be picky nor over critical, but this place was not as good as the original in singapore. It was milky and if you like milk as much as i do, you would definitely enjoy it. Thus, the soft cream was too sweet for my liking and it clouds the taste of the milk.",NEGATIVE,-,-,-,agung
3792,"Kesampaian juga makan ikan bakar legendaris ini. Pertama nyampe kita disuruh nunggu 10 menit, maklum hari Minggu. Setelah dapat tempat, kita nunggu lagi sekitar 30 menit, emg lama sih....    Gw mesen ikan patin bambu, karedok, ayam kampung goreng, dan tumis kangkung..    Ikan patin bakar bambunya juara, enak bgt sausnya dan gak terlalu pedes..... Yg minus sih ayam gorengnya, alot parah.... Tumis kangkung so so aj..",POSITIVE,-,NEGATIVE,-,agung
1990,"It's been more than a decade. For me they are still the best Traditional Japanese sushi / sashimi restaurant. The freshest raw fishes you can get in Jakarta. If you eat in the sushi bar and ask for 'omakase' you will experience sushi at it's best & they keep serving until you are really full. But when you eat omakase you have to understand that it costs a little more than your average high-end Japanese meal. Once in a while on a special occassion, It worth every penny though.,woaaa best japanesse restaurant in town khusunya untuk salmon sashiminya. tebel book. sushi lainnya juga enak semua sih, dia kasi porsinya nggak tanggung2 dan emang sebanding sih sama harganya. ah, salmon teriyakinya juga juara banget, bumbunya ngeresep. ughlala.",POSITIVE,POSITIVE,POSITIVE,-,agung
1263,"Pertama kali diajak kesini sih bingung kok tempatnya kecil dan gak keliatan dari jalan raya. Tp begitu kita masuk langsung order ice coffee vietnam dan nuttela latte sambil nunggu temen yang lain. Nuttela latte nya enak lumayan kental dengan porsi mini, coffee vietnamnya so so lah.. setelah semua ngumpul baru pesen singkong keju meski kejunya dikit tapi oke lah tertutupi sama tekstur singkongnya yang lembut. Potato wegess nya enak, recomended la..",POSITIVE,-,-,-,agung
1159,"The best place to HANG OUT , literally with your special friends, because this place is so small, and yet so so calming and cozy.  Been there few times, and mostly alone. Yes I went to noir alone, its like a sanctuary for me, all I need is a classic pasta and pizza, and a place to relax for abit after work.  Probably its gonna cost 150,000 IDR at the most. the pasta is around 30K and the pizza is 45K, I dont expect tons of people coming here, because it is a place to relax or hang out with a small party, so if you wanna come here with at least 10 people, then I have to say no, its not the right place to be.   This place is just good for 5 people atmost. Just come here if you need a place to chill and relax a lil bit guys!",POSITIVE,-,-,POSITIVE,agung
730,"Despite the nicely decorated interior, comfy dim-lit atmosphere, the food was disappointing. The pollo con crema tasted really bland, no spices nor marination came with the chicken before they oven it. The cream added nothing in terms of flavors to the dish. The beans and tortillas were the ones that were decent, but they probably, just PROBABLY, used canned beans and ready-to-eat tortillas that are widely available in many markets.    With all this negativities, don't let this hinder you from going there if you want to chill and hang with your friends because it's still a good place to check out.",NEGATIVE,-,-,POSITIVE,agung
3029,"Pembukaan dengan tataki salad...rasa nya dominan black pepper nya dan itu enak sayurannya fresh ... Nice !! Lanjut ke tempura seafood , ini juga ok.. Sayang agak sayang minyak nya masih banyak ...laaannnjjuuuttt ke sushi roll nya pop rockin ini asik karena agak unik ada rasa permen nya manis garing garing..lebih enak makan jgn pke soy sauce karena manis nya akan ilang sama rasa asin soy sauce...dan ini yg paling penting!! Main courseeeeeee    PORTERHOUSE.... 600grm   Medium  Ooohh tidaaaakkkkkkk  Ini enak bgt....enaaakkkkk  Tingkat kematangnya sempurna!!!  Sempurna!!!  Sauce nya ama jagung nya enak bgt...  So far ini da best porterhouse in town..!!!  Serius....    Yg kurang agak mahil...(kg bs sering sering kesini)    Over all .... TOP !!!,splendid time will surely you got after take ur toung to dancing over the taste of the cuisines from Akira Back! Tuna Pizza is my Favourite one, as the haters of sashimi and sushi i would say okay you got me Akira, great job!",POSITIVE,-,-,-,agung
2089,"Pertama kali kesini. Rame banget. Dan untungnya sy langsung dapet tempat diluar. Sy lgsg memesan bubur, ayam rebus, telor pitan, usus dan juga cakwe.     Untuk buburnya sy ga terlalu suka. Kurang gurih dan cenderung masih belum jadi banget. Dan juga untuk ayam nya terlalu kering. Dan krn udh penuh sesak, jujur agak kurang enjoy mau nikmatin makannnya.",POSITIVE,-,-,NEGATIVE,agung
3164,"Bakmie legendaris yang mewarnai hidup gw. Sebagai kaum pencinta mie, gw suka banget bakmie yg teksturnya garing dan gak gampang hancur kalo dimakan. Jadi ada sensasinya. Dan gw bisa menemukannya di bakmie krekot ini..     Tempatnya diujung deket bawah rel kereta. Tempatnya emang udah jelek udah tua gitu. Renta dan jelek. Tapi selalu rame dan yang parkir jangan salah, malah mobil2 bagus..   Harganya lupa berapaan seporsi. Seporsi itu banyak bgt. Biasanya bilangnya mau setengah.  ayamnya pake ayam kampung disuir2 gitu. Swekiau, bakso goreng dan pangsit gorengnya jg enak. Wajib cobain. Kayanya makan berdua terakhir sama pacar gak sampe 100ribu deh. Around 80rb udh sama minum dan pangsit goreng/bakso goreng gitu 2.   Jangan dtg lewat dr jam 1an karena udah abis biasanya. Dari pagi udah rame apa lagi hari minggu abis bubaran gereja.",POSITIVE,-,-,NEGATIVE,agung
431,"Great ambience, fast wifi connection, cozy, unfortunately the food aren't good enough to match the price. My advice is mostly for the chef and barista, dive in more to the cookbook please, dory is supposed to be cooked done and ice coffee isn't supposed to be sweet.    Second time around going to this place, the ambience, music, and wifi are still going strong. But again the food are disappointing. My order, Garlic Butter Dory, is too salty. The fries, dory, and especially the creamy spinach are amazingly salty. Probably the chef forgot to test it? But I give this place a good review, since there's an incident with the waitress, and she handled it very great."" ""Beberapa minggu lalu pas kebetulan cobaiin tanamera PIK, berkesempatan juga cobaiin milkbar yang lokasinya jadi satu sama tanamera. Karena saya kesini bareng sama teman2 jadi cobaiin yang party set isinya 16 ice cream assorted flavors, harganya 120k tapi bisa dimakan rame2, dan pas banget deh kalau dimakan buat dessert. Kita coba hampir semua rasa tapi yang paling saya suka yang sorbet rasa buahnya seperti manggo dan beberapa rasa yang milky seperti cookies and cream dan kinder bueno. tekstur eskrimnya juga lembut banget dan bener2 nggak pakai pengawet karena cepet banget melelehnya which is good for me.     Ternyata pas selesai makan kita masih belum puas nge dessert, jadilah cobaiin waffle dessertnya, waffle nya teksturnya lembut, dan ice cream nya juga enak, jadi menurut saya kalau lagi di PIK rekomen nih cobaiin ice cream disini karena pilihan rasanya banyak dan dealnya menarik buat rame2.",POSITIVE,POSITIVE,POSITIVE,POSITIVE,agung
1819,"Neighbors of Kemangi and under one management. Love this steamboat resto too. Keep coming back here. Yunmy yet still reasonable. You can order menu from Kemangi. Ingredients were fresh. Sauce and chili was delicious. You might sit indoor or outdoor. Coffee was not bad, good.",POSITIVE,-,-,-,agung
